epoch,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae
85,0.4095636960502658,0.4931279752792753,0.48763124516106937,0.39155693991009566,0.4198556982732158,0.42166857336955194
86,0.4571049965359576,0.5496030676275426,0.5433589089464469,0.4053732747669897,0.43983920601288345,0.4388593260683032
87,0.3398877548451135,0.43408533878505434,0.42857519636360564,0.35780783718324216,0.3946742277928313,0.3919389939454252
88,0.3813238764132046,0.45717545676662025,0.45093507940780014,0.37986899035047633,0.41122157921718633,0.40675706721191024
89,0.3825380527344849,0.49821087913194445,0.47371206637417795,0.41611916560984796,0.4596393317637831,0.4536523653806723
90,0.3795872840452777,0.4790588419429936,0.464968267490018,0.4037566843343773,0.4417435549285014,0.43796861354613736
91,0.41911407072722595,0.5101204632229702,0.5002694610738306,0.3945058596687564,0.42989169701839464,0.4254568736851701
92,0.37083300049059803,0.46036545500562503,0.4540689614207708,0.3884602434989542,0.42200278922839085,0.41928092860495214
93,0.4569778289603638,0.5273404185748588,0.5116855235762602,0.4264759876107613,0.45060303861205,0.44564488809387504
94,0.3812004938423634,0.46688687096330833,0.44891266353945314,0.38458980574350937,0.41562626336207814,0.40934652940748373
95,0.36217846534558695,0.47777808478220646,0.45791401064814297,0.39164334694192454,0.43664854910938217,0.4310240738482867
96,0.37674469029489,0.4681269564558765,0.46276760699981945,0.36906233705708286,0.40399030228085775,0.4029360424269539
97,0.3590210480871402,0.4589549253106552,0.4453394375841538,0.3849517764744154,0.42464794405814443,0.41922834239008033
98,0.3341117266350237,0.4490514439343448,0.4279150292908002,0.36006789486511076,0.40614074834837144,0.3997467758988111
99,0.3724811784142406,0.4612428977583866,0.4485201207217347,0.3895551297903748,0.42480319670266686,0.4187933651446099
